Gene Name	UniProt	GeneID	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
ATP6V0A1	Q93050	535	2 - putative	FALSE	FALSE	FALSE	TRUE	1
ART4	Q93070	420		TRUE	FALSE	FALSE	TRUE	1
MR1	Q95460	3140	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
KISS1R	Q969F8	84634		TRUE	TRUE	TRUE	TRUE	3
HPS3	Q969F9	84343		FALSE	TRUE	FALSE	FALSE	1
SLC38A4	Q969I6	55089		TRUE	FALSE	FALSE	TRUE	1
GJA10	Q969M2	84694		FALSE	TRUE	FALSE	TRUE	1
PIGT	Q969N2	51604	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
TAAR8	Q969N4	83551		TRUE	FALSE	FALSE	TRUE	1
IGSF8	Q969P0	93185	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
MCHR2	Q969V1	84539		TRUE	FALSE	FALSE	TRUE	1
NCLN	Q969V3	56926	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
PMEPA1	Q969W9	56937	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
RELT	Q969Z4	84957		TRUE	FALSE	FALSE	TRUE	1
TMEM106A	Q96A25	113277		TRUE	FALSE	FALSE	TRUE	1
SLAMF9	Q96A28	89886		TRUE	FALSE	FALSE	FALSE	1
RERG	Q96A58	85004	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
COL26A1	Q96A83	136227	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
FERMT2	Q96AC1	10979		FALSE	FALSE	TRUE	TRUE	1
TTC17	Q96AE7	55761	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
MRGPRF	Q96AM1	116535	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ESAM	Q96AP7	90952	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
PBXIP1	Q96AQ6	57326	2 - putative	FALSE	FALSE	FALSE	FALSE	1
FKBP10	Q96AY3	60681	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
RGMA	Q96B86	56963		TRUE	TRUE	FALSE	TRUE	2
SLCO4A1	Q96BD0	28231	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TMIGD2	Q96BF3	126259	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ELSPBP1	Q96BH3	64100		FALSE	FALSE	TRUE	FALSE	1
PLD4	Q96BZ4	122618	2 - putative	FALSE	FALSE	FALSE	FALSE	1
INTS12	Q96CB8	57117	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
TM4SF18	Q96CE8	116441		TRUE	FALSE	FALSE	FALSE	1
GPR146	Q96CH1	115330		TRUE	FALSE	FALSE	TRUE	1
AP2M1	Q96CW1	1173		FALSE	TRUE	FALSE	TRUE	1
NTNG2	Q96CW9	84628		TRUE	FALSE	FALSE	TRUE	1
RCN3	Q96D15	57333	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
HAVCR1	Q96D42	26762		TRUE	FALSE	FALSE	FALSE	1
SHISA4	Q96DD7	149345		TRUE	FALSE	FALSE	FALSE	1
ERP27	Q96DN0	121506		FALSE	FALSE	TRUE	FALSE	1
SLAMF6	Q96DU3	114836	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
KLRG1	Q96E93	10219	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
CCDC126	Q96EE4	90693	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
SLC10A4	Q96EP9	201780		TRUE	FALSE	FALSE	TRUE	1
DTNBP1	Q96EV8	84062		FALSE	TRUE	FALSE	TRUE	1
C11orf24	Q96F05	53838	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
IL17RA	Q96F46	23765	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
DISP1	Q96F81	84976		TRUE	FALSE	FALSE	TRUE	1
LINGO1	Q96FE5	84894		TRUE	FALSE	FALSE	TRUE	1
PIK3IP1	Q96FE7	113791		TRUE	FALSE	FALSE	TRUE	1
SLC47A1	Q96FL8	55244		TRUE	FALSE	FALSE	TRUE	1
ASIC4	Q96FT7	55515		TRUE	FALSE	FALSE	TRUE	1
TSPAN17	Q96FV3	26262		TRUE	FALSE	FALSE	TRUE	1
CERS2	Q96G23	29956	2 - putative	FALSE	FALSE	FALSE	FALSE	1
P2RY11	Q96G91	5032	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
BSCL2	Q96G97	26580	2 - putative	FALSE	FALSE	FALSE	FALSE	1
SCARF2	Q96GP6	91179	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
BCAN	Q96GW7	63827	1 - high confidence	TRUE	TRUE	FALSE	FALSE	3
TCTN2	Q96GX1	79867	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLC41A3	Q96GZ6	54946		TRUE	FALSE	FALSE	TRUE	1
TIMD4	Q96H15	91937		TRUE	FALSE	FALSE	FALSE	1
C1orf159	Q96HA4	54991	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
ERO1A	Q96HE7	30001	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
IGSF21	Q96ID5	84966		FALSE	FALSE	TRUE	TRUE	1
VSIG2	Q96IQ7	23584		TRUE	FALSE	FALSE	TRUE	1
ADTRP	Q96IZ2	84830		FALSE	FALSE	TRUE	TRUE	1
TXNDC15	Q96J42	79770	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ABCC12	Q96J65	94160		TRUE	FALSE	FALSE	FALSE	1
ABCC11	Q96J66	85320		TRUE	FALSE	FALSE	TRUE	1
KIRREL1	Q96J84	55243	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
LRIG1	Q96JA1	26018		TRUE	FALSE	FALSE	TRUE	1
LOXL4	Q96JB6	84171	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
TMX3	Q96JJ7	54495	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
CDHR1	Q96JP9	92211		TRUE	FALSE	FALSE	TRUE	1
DCHS1	Q96JQ0	8642	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLC41A2	Q96JW4	84102		TRUE	FALSE	FALSE	TRUE	1
PDLIM2	Q96JY6	64236		FALSE	TRUE	FALSE	FALSE	1
TMEM87B	Q96K49	84910	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
ADGRG7	Q96K78	84873		TRUE	FALSE	FALSE	TRUE	1
CLPTM1L	Q96KA5	81037	2 - putative	FALSE	FALSE	FALSE	FALSE	1
MEGF10	Q96KG7	84466		TRUE	FALSE	FALSE	TRUE	1
MSLNL	Q96KJ4			TRUE	FALSE	TRUE	FALSE	2
KCNS1	Q96KK3	3787		TRUE	FALSE	FALSE	TRUE	1
OR10C1	Q96KK4	442194		TRUE	FALSE	FALSE	TRUE	1
GJD4	Q96KN9	219770		FALSE	TRUE	FALSE	TRUE	1
LMLN	Q96KR4	89782		FALSE	TRUE	FALSE	FALSE	1
BTN2A3P	Q96KV6			TRUE	FALSE	TRUE	TRUE	2
SUSD3	Q96L08	203328		TRUE	FALSE	FALSE	TRUE	1
FCRL2	Q96LA5	79368	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
FCRL1	Q96LA6	115350		TRUE	FALSE	TRUE	TRUE	2
MRGPRX4	Q96LA9	117196		TRUE	FALSE	FALSE	TRUE	1
MRGPRX3	Q96LB0	117195		TRUE	FALSE	FALSE	TRUE	1
MRGPRX2	Q96LB1	117194		TRUE	FALSE	FALSE	TRUE	1
MRGPRX1	Q96LB2	259249		TRUE	FALSE	TRUE	TRUE	2
SIGLEC10	Q96LC7	89790	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
SGCZ	Q96LD1	137868	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
MFSD14A	Q96MC6	64645		TRUE	FALSE	FALSE	FALSE	1
ROBO3	Q96MS0	64221		TRUE	FALSE	FALSE	TRUE	1
KREMEN1	Q96MU8	83999		TRUE	FALSE	FALSE	TRUE	1
GPR137	Q96N19	56834		TRUE	FALSE	FALSE	FALSE	1
SLC6A18	Q96N87	348932		TRUE	FALSE	FALSE	TRUE	1
LRFN5	Q96NI6	145581		TRUE	FALSE	TRUE	TRUE	2
PTCHD1	Q96NR3	139411		TRUE	FALSE	FALSE	TRUE	1
SLC46A1	Q96NT5	113235	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
CNTNAP3B	Q96NU0	728577		TRUE	FALSE	FALSE	FALSE	1
NECTIN4	Q96NY8	81607		TRUE	FALSE	FALSE	TRUE	1
FCRL3	Q96P31	115352	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
QRFPR	Q96P65	84109		TRUE	FALSE	FALSE	TRUE	1
GPR101	Q96P66	83550		TRUE	FALSE	FALSE	TRUE	1
GPR82	Q96P67	27197		TRUE	FALSE	FALSE	TRUE	1
OXGR1	Q96P68	27199		TRUE	FALSE	FALSE	TRUE	1
GPR78	Q96P69	27201		TRUE	FALSE	FALSE	TRUE	1
GNRHR2	Q96P88			TRUE	FALSE	FALSE	TRUE	1
CASD1	Q96PB1	64921	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
LRRC3B	Q96PB8	116135		TRUE	FALSE	FALSE	FALSE	1
AP1S3	Q96PC3	130340		FALSE	TRUE	FALSE	FALSE	1
DCBLD2	Q96PD2	131566	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
ADGRA2	Q96PE1	25960	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
OPALIN	Q96PE5	93377		TRUE	FALSE	FALSE	TRUE	1
FCRL4	Q96PJ5	83417		TRUE	FALSE	TRUE	TRUE	2
TECTB	Q96PL2	6975		TRUE	FALSE	FALSE	TRUE	1
ERMAP	Q96PL5	114625		TRUE	FALSE	TRUE	TRUE	2
SORCS2	Q96PQ0	57537	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SIGLEC12	Q96PQ1	89858	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
AQP10	Q96PS8	89872		TRUE	FALSE	FALSE	TRUE	1
SLITRK1	Q96PX8	114798		TRUE	FALSE	FALSE	TRUE	1
CSMD1	Q96PZ7	64478		TRUE	FALSE	FALSE	FALSE	1
SLC38A2	Q96QD8	54407		TRUE	FALSE	FALSE	TRUE	1
SLC2A13	Q96QE2	114134	2 - putative	TRUE	FALSE	FALSE	TRUE	2
LRRC37B	Q96QE4	114659		TRUE	FALSE	FALSE	FALSE	1
TSPAN32	Q96QS1	10077		FALSE	FALSE	TRUE	TRUE	1
PCDH15	Q96QU1	65217	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
HHIP	Q96QV1	64399	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
MAGI1	Q96QZ7	9223		FALSE	TRUE	FALSE	TRUE	1
OR5B12	Q96R08	390191		TRUE	FALSE	FALSE	TRUE	1
OR5B2	Q96R09	390190		TRUE	FALSE	FALSE	TRUE	1
OR2M4	Q96R27	26245		TRUE	FALSE	FALSE	TRUE	1
OR2M2	Q96R28	391194		TRUE	FALSE	FALSE	TRUE	1
OR2V2	Q96R30	285659		TRUE	FALSE	FALSE	TRUE	1
OR2A7	Q96R45	401427		TRUE	FALSE	FALSE	TRUE	1
OR2A14	Q96R47	135941		TRUE	FALSE	FALSE	TRUE	1
OR2A5	Q96R48	393046		TRUE	FALSE	FALSE	TRUE	1
OR14A2	Q96R54			TRUE	FALSE	FALSE	TRUE	1
OR4C12	Q96R67	283093		TRUE	FALSE	FALSE	TRUE	1
OR4F4	Q96R69	26682		TRUE	FALSE	FALSE	TRUE	1
OR4K3	Q96R72			TRUE	FALSE	FALSE	TRUE	1
OR1F2P	Q96R84			TRUE	FALSE	FALSE	TRUE	1
OR7D2	Q96RA2	162998		TRUE	FALSE	FALSE	TRUE	1
OR5M11	Q96RB7	219487		TRUE	FALSE	FALSE	TRUE	1
OR8B4	Q96RC9	283162		TRUE	FALSE	FALSE	TRUE	1
OR8B2	Q96RD0	26595		TRUE	FALSE	FALSE	TRUE	1
OR6C1	Q96RD1	390321		TRUE	FALSE	FALSE	TRUE	1
OR52B2	Q96RD2	255725		TRUE	FALSE	FALSE	TRUE	1
OR52E6	Q96RD3	390078		TRUE	FALSE	FALSE	TRUE	1
PANX2	Q96RD6	56666		TRUE	FALSE	FALSE	TRUE	1
PANX1	Q96RD7	24145	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
FCRL5	Q96RD9	83416	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
F2RL3	Q96RI0	9002	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TAAR6	Q96RI8	319100		TRUE	FALSE	FALSE	TRUE	1
TAAR9	Q96RI9	134860		TRUE	FALSE	FALSE	TRUE	1
TAAR1	Q96RJ0	134864		TRUE	FALSE	FALSE	TRUE	1
TNFRSF13C	Q96RJ3	115650		FALSE	TRUE	TRUE	TRUE	2
SIGLEC11	Q96RL6	114132		TRUE	TRUE	TRUE	TRUE	3
SLC26A8	Q96RN1	116369		TRUE	FALSE	FALSE	TRUE	1
ERGIC2	Q96RQ1	51290	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
PCNX1	Q96RV3	22990		TRUE	FALSE	FALSE	FALSE	1
HMCN1	Q96RW7	83872	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
SLC22A12	Q96S37	116085		TRUE	FALSE	FALSE	TRUE	1
PIGS	Q96S52	94005	2 - putative	FALSE	FALSE	FALSE	FALSE	1
HAPLN3	Q96S86	145864		FALSE	TRUE	FALSE	FALSE	1
MYADM	Q96S97	91663		TRUE	FALSE	FALSE	TRUE	1
SERINC2	Q96SA4	347735		TRUE	FALSE	FALSE	FALSE	1
TSPAN18	Q96SJ8	90139	2 - putative	TRUE	FALSE	FALSE	TRUE	2
SLC49A4	Q96SL1	84925		TRUE	FALSE	FALSE	FALSE	1
KCNK17	Q96T54	89822	2 - putative	FALSE	FALSE	FALSE	TRUE	1
SLC9A7	Q96T83	84679	2 - putative	TRUE	FALSE	FALSE	TRUE	2
CSF3R	Q99062	1441		TRUE	FALSE	TRUE	TRUE	2
HBEGF	Q99075	1839		TRUE	TRUE	TRUE	TRUE	3
MUC4	Q99102	4585	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
AMELX	Q99217	265		FALSE	TRUE	TRUE	FALSE	2
SCN2A	Q99250	6326	2 - putative	TRUE	FALSE	FALSE	TRUE	2
CYTH2	Q99418	9266		FALSE	TRUE	FALSE	TRUE	1
GML	Q99445	2765		TRUE	FALSE	FALSE	TRUE	1
NPY6R	Q99463			TRUE	FALSE	FALSE	FALSE	1
NOTCH4	Q99466	4855		TRUE	TRUE	TRUE	TRUE	3
CD180	Q99467	4064	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
S1PR3	Q99500	1903	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
NEU1	Q99519	4758	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
SORT1	Q99523	6272	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
GPER1	Q99527	2852		TRUE	FALSE	FALSE	TRUE	1
LGMN	Q99538	5641	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
MPHOSPH9	Q99550	10198	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
P2RX4	Q99571	5025	2 - putative	TRUE	FALSE	FALSE	TRUE	2
P2RX7	Q99572	5027	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
SERPINI1	Q99574	5274	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
TRGV9	Q99603			FALSE	FALSE	TRUE	TRUE	1
PHB2	Q99623	11331	3 - unspecific	FALSE	FALSE	TRUE	FALSE	2
OSMR	Q99650	9180	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
IL12RB2	Q99665	3595		TRUE	FALSE	TRUE	TRUE	2
LPAR4	Q99677	2846		TRUE	FALSE	FALSE	TRUE	1
GPR20	Q99678	2843		TRUE	FALSE	FALSE	TRUE	1
GPR21	Q99679	2844		TRUE	FALSE	FALSE	TRUE	1
GPR22	Q99680	2845		TRUE	FALSE	FALSE	TRUE	1
MAP3K5	Q99683	4217		FALSE	FALSE	TRUE	TRUE	1
FEZ1	Q99689	9638		FALSE	TRUE	FALSE	TRUE	1
LYST	Q99698	1130		FALSE	TRUE	FALSE	FALSE	1
MCHR1	Q99705	2847		TRUE	FALSE	FALSE	TRUE	1
KIR2DL4	Q99706	3805		TRUE	FALSE	FALSE	TRUE	1
COL12A1	Q99715	1303	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
ABCA3	Q99758	21		TRUE	FALSE	FALSE	TRUE	1
OLFM1	Q99784	10439	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
CMKLR1	Q99788	1240	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GPA33	Q99795	10223		TRUE	FALSE	FALSE	TRUE	1
TM9SF2	Q99805	9375		TRUE	FALSE	FALSE	TRUE	1
SLC29A1	Q99808	2030	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
CIB1	Q99828	10519		FALSE	TRUE	FALSE	TRUE	1
SMO	Q99835	6608	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLC6A7	Q99884	6534		TRUE	FALSE	FALSE	TRUE	1
GABRG3	Q99928	2567		TRUE	FALSE	FALSE	TRUE	1
ATF6B	Q99941	1388	2 - putative	FALSE	FALSE	FALSE	FALSE	1
EGFL8	Q99944	80864		FALSE	FALSE	TRUE	FALSE	1
ADAM2	Q99965	2515		TRUE	FALSE	TRUE	TRUE	2
SEMA3C	Q99985	10512	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
GDF15	Q99988	9518	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P2RY13	Q9BPV8	53829		TRUE	FALSE	FALSE	TRUE	1
PDCD1LG2	Q9BQ51	80380	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
SYT3	Q9BQG1	84258		FALSE	TRUE	FALSE	TRUE	1
FERMT1	Q9BQL6	55612		FALSE	TRUE	FALSE	TRUE	1
SYT15	Q9BQS2	102724488;83849		FALSE	TRUE	FALSE	TRUE	1
HEPH	Q9BQS7	9843		TRUE	FALSE	FALSE	TRUE	1
CLSTN3	Q9BQT9	9746		TRUE	FALSE	TRUE	TRUE	2
MXRA8	Q9BRK3	54587	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
TM2D3	Q9BRN9	80213	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
ERP44	Q9BS26	23071		FALSE	FALSE	TRUE	FALSE	1
SLC35A5	Q9BS91	55032		TRUE	FALSE	FALSE	FALSE	1
TTYH2	Q9BSA4	94015	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
RTBDN	Q9BSG5	83546		FALSE	FALSE	TRUE	TRUE	1
TMEM204	Q9BSN7	79652		TRUE	FALSE	FALSE	TRUE	1
SYT17	Q9BSW7	51760		FALSE	TRUE	FALSE	TRUE	1
UPK3B	Q9BT76	105375355		TRUE	FALSE	FALSE	TRUE	1
SYT11	Q9BT88	23208		FALSE	TRUE	FALSE	TRUE	1
LRFN3	Q9BTN0	79414		TRUE	TRUE	TRUE	TRUE	3
LMF2	Q9BU23	91289	2 - putative	FALSE	FALSE	FALSE	FALSE	1
TUBB6	Q9BUF5	84617	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CRB3	Q9BUF7	92359		TRUE	FALSE	FALSE	TRUE	1
VAMP8	Q9BV40	8673		FALSE	TRUE	FALSE	TRUE	1
FICD	Q9BVA6	11153	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
TMED9	Q9BVK6	54732	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
TMEM106C	Q9BVX2	79022	2 - putative	FALSE	FALSE	FALSE	FALSE	1
FAIM2	Q9BWQ8	23017		TRUE	FALSE	FALSE	TRUE	1
BOC	Q9BWV1	91653		TRUE	FALSE	FALSE	TRUE	1
GGTLC1	Q9BX51	92086		FALSE	TRUE	FALSE	FALSE	1
JAM3	Q9BX67	83700	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TM2D1	Q9BX74	83941	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
PLVAP	Q9BX97	83483	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
SUCNR1	Q9BXA5	56670	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
LGR4	Q9BXB1	55366		TRUE	FALSE	FALSE	TRUE	1
HCAR1	Q9BXC0	27198		TRUE	FALSE	FALSE	TRUE	1
GPR174	Q9BXC1	84636	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
VN1R3	Q9BXE9	317702		TRUE	FALSE	FALSE	TRUE	1
C1QTNF2	Q9BXJ5	114898	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
AMN	Q9BXJ7	81693		TRUE	FALSE	FALSE	TRUE	1
ASPN	Q9BXN1	54829	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
CLEC7A	Q9BXN2	64581		TRUE	TRUE	TRUE	TRUE	3
SLC12A9	Q9BXP2	56996	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TLR10	Q9BXR5	81793		TRUE	FALSE	FALSE	TRUE	1
COL25A1	Q9BXS0	84570		FALSE	TRUE	FALSE	TRUE	1
AP1M1	Q9BXS5	8907		FALSE	TRUE	FALSE	TRUE	1
SLC26A6	Q9BXS9	65010	2 - putative	TRUE	FALSE	FALSE	TRUE	2
CACNG6	Q9BXT2	59285	2 - putative	TRUE	FALSE	FALSE	TRUE	2
EMILIN2	Q9BXX0	84034	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
SLC4A5	Q9BY07	57835		TRUE	FALSE	FALSE	TRUE	1
SLC46A2	Q9BY10	57864		TRUE	TRUE	TRUE	TRUE	3
TEX101	Q9BY14	83639		TRUE	FALSE	FALSE	TRUE	1
ADGRE3	Q9BY15	84658	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GPR87	Q9BY21	53836		TRUE	FALSE	FALSE	TRUE	1
CADM1	Q9BY67	23705	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ANGPTL4	Q9BY76	51129	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
MFRP	Q9BY79	83552		TRUE	FALSE	FALSE	TRUE	1
TMPRSS13	Q9BYE2	84000		TRUE	FALSE	FALSE	FALSE	1
CDHR2	Q9BYE9	54825		TRUE	TRUE	FALSE	TRUE	2
ACE2	Q9BYF1	59272		TRUE	TRUE	TRUE	TRUE	3
SLC17A9	Q9BYT1	63910		TRUE	FALSE	FALSE	FALSE	1
ANO3	Q9BYT9	63982		TRUE	FALSE	FALSE	TRUE	1
SLC2A11	Q9BYW1	66035		TRUE	FALSE	FALSE	TRUE	1
DEFB126	Q9BYW3	81623		FALSE	TRUE	FALSE	FALSE	1
ADAM33	Q9BZ11	80332		TRUE	FALSE	FALSE	FALSE	1
CNTNAP3	Q9BZ76	79937		TRUE	FALSE	FALSE	TRUE	1
PCDH11X	Q9BZA7	27328		TRUE	FALSE	FALSE	TRUE	1
PCDH11Y	Q9BZA8	83259		TRUE	FALSE	FALSE	TRUE	1
ABCA2	Q9BZC7	20	2 - putative	TRUE	FALSE	FALSE	TRUE	2
SLC29A3	Q9BZD2	55315		TRUE	FALSE	FALSE	TRUE	1
ACP4	Q9BZG2	93650		TRUE	FALSE	FALSE	TRUE	1
GPR63	Q9BZJ6	81491		TRUE	FALSE	FALSE	TRUE	1
GPR62	Q9BZJ7	118442		TRUE	FALSE	FALSE	TRUE	1
GPR61	Q9BZJ8	83873		TRUE	FALSE	FALSE	TRUE	1
ULBP3	Q9BZM4	79465	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
ULBP2	Q9BZM5	80328	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
ULBP1	Q9BZM6	80329		TRUE	FALSE	TRUE	TRUE	2
EDEM3	Q9BZQ6	80267	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
RTN4R	Q9BZR6	65078	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
SLC19A3	Q9BZV2	80704		TRUE	FALSE	FALSE	TRUE	1
IMPG2	Q9BZV3	50939		TRUE	FALSE	FALSE	FALSE	1
SLC13A1	Q9BZW2	6561		TRUE	FALSE	FALSE	TRUE	1
CD244	Q9BZW8	51744	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
SIGLEC1	Q9BZZ2	6614	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
CNTNAP4	Q9C0A0	85445		TRUE	FALSE	FALSE	TRUE	1
ZDHHC5	Q9C0B5	25921	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SEMA4C	Q9C0C4	54910	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TTYH3	Q9C0H2	80727	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
THSD7B	Q9C0I4	80731		TRUE	FALSE	FALSE	TRUE	1
SLC39A8	Q9C0K1	64116	2 - putative	TRUE	FALSE	FALSE	TRUE	2
OR2B2	Q9GZK3	81697		TRUE	FALSE	FALSE	TRUE	1
OR2H1	Q9GZK4	26716		TRUE	FALSE	FALSE	TRUE	1
OR2J1	Q9GZK6	442185		TRUE	FALSE	FALSE	TRUE	1
OR11A1	Q9GZK7	26531		TRUE	FALSE	FALSE	TRUE	1
OR8D2	Q9GZM6	283160		TRUE	FALSE	FALSE	TRUE	1
GPR88	Q9GZN0	54112		TRUE	FALSE	FALSE	TRUE	1
SLC6A16	Q9GZN6	28968		TRUE	FALSE	FALSE	TRUE	1
VN1R1	Q9GZP7	57191		TRUE	FALSE	FALSE	TRUE	1
NMUR2	Q9GZQ4	56923		TRUE	FALSE	FALSE	TRUE	1
NPFFR1	Q9GZQ6	64106		TRUE	FALSE	FALSE	TRUE	1
ELOVL4	Q9GZR5	6785	2 - putative	FALSE	FALSE	FALSE	FALSE	1
DNAI2	Q9GZS0	64446		FALSE	FALSE	TRUE	TRUE	1
MCOLN1	Q9GZU1	57192	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLC5A7	Q9GZV3	60482		TRUE	FALSE	FALSE	TRUE	1
HAPLN2	Q9GZV7	60484		FALSE	TRUE	FALSE	FALSE	1
CHST6	Q9GZX3	4166	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
NXF2	Q9GZY0	56001;728343	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
NXF2B	Q9GZY0	56001;728343	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CHRNA10	Q9GZZ6	57053		TRUE	FALSE	FALSE	TRUE	1
GFRA4	Q9GZZ7	64096		TRUE	FALSE	TRUE	TRUE	2
ADAM19	Q9H013	8728	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLC22A4	Q9H015	6583	2 - putative	TRUE	FALSE	FALSE	TRUE	2
RACGAP1	Q9H0H5	29127		FALSE	TRUE	FALSE	TRUE	1
LMAN2L	Q9H0V9	81562	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
FAM234A	Q9H0X4	83986	2 - putative	FALSE	FALSE	TRUE	FALSE	2
SLITRK2	Q9H156	84631	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
PCDHAC1	Q9H158	56135		TRUE	TRUE	FALSE	TRUE	2
CDH19	Q9H159	28513	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
ABCG4	Q9H172	64137		TRUE	FALSE	FALSE	TRUE	1
SIL1	Q9H173	64374	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
MUC3B	Q9H195			TRUE	FALSE	FALSE	TRUE	1
